"","t2_BS_C.mzML","t0_BS_C.mzML","t1_BS_C.mzML","t5_BS_C.mzML","t3_BS_3.mzML","t2_BS_2.mzML","t3_BS_C.mzML","t2_BS_1.mzML","t3_BS_2.mzML","t1_BS_1.mzML","t2_BS_3.mzML","t1_BS_3.mzML","t1_BS_2.mzML","t3_BS_1.mzML","t4_BS_C.mzML","t6_BS_C.mzML","t4_BS_2.mzML","t0_BS_3.mzML","t0_BS_2.mzML","t7_BS_C.mzML","t8_BS_C.mzML","t7_BS_2.mzML","t9_BS_C.mzML","t8_BS_1.mzML","t7_BS_3.mzML","t7_BS_1.mzML","t8_BS_2.mzML","t6_BS_1.mzML","t4_BS_3.mzML","t4_BS_1.mzML","t5_BS_3.mzML","t6_BS_2.mzML","t5_BS_1.mzML","t6_BS_3.mzML","t0_BS_1.mzML","t9_BS_1.mzML","t5_BS_2.mzML","t8_BS_3.mzML","t9_BS_3.mzML","t9_BS_2.mzML"
"4194_511.147_5.165",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,4.30555991636603e-06,2.92151586187969e-06,3.00639419017203e-06,4.29452532642899e-06,2.95672292611229e-06,2.73750973233777e-06,3.11766286978731e-06,2.97189937835549e-06,3.01514914187577e-06,2.97042559248229e-06,3.01604194536981e-06,4.22240052733224e-06,4.11287667747037e-06,3.08687867207116e-06,3.37421540208892e-05,3.4281340316909e-05,5.04895147607392e-06,4.94111016114811e-06,3.51046234868182e-06,4.73023579490092e-06,3.49694267778686e-06,3.44077077008186e-06,3.66504879422454e-06,3.29074651830099e-06,2.94402522197156e-06,2.9737141352116e-06,3.03699776824265e-06,2.93108135972365e-06,2.86527218689725e-06,3.12583209446197e-06,2.68799838549031e-06,5.59612130469442e-05,3.40775375743023e-06,2.95365149068321e-06,3.31982859035243e-06,3.12119230845091e-06,2.43439413561742e-06
"4196_200.237_5.146",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,5.89658663549808e-05,4.55449242073534e-05,7.2662352254094e-05,6.44396535731695e-05,6.05704397666212e-05,4.34953486194216e-05,6.87955111785849e-05,6.19014964451692e-05,5.2244507574725e-05,6.58693578828987e-05,6.48895898606479e-05,5.5791645540265e-05,3.3330983028893e-05,5.02084643873074e-05,4.37717721936171e-06,4.37537449381179e-06,5.04895147607392e-06,6.98739155648937e-06,3.51046234868182e-06,7.46552290413758e-06,3.49694267778686e-06,3.44077077008186e-06,3.66504879422454e-06,3.29074651830099e-06,2.11240274649531e-05,7.0576809458914e-05,4.84069114536264e-05,3.68988119646673e-05,3.51369256487406e-05,3.56024639431956e-05,2.27486124181395e-05,4.51947486525188e-06,3.75813463727874e-06,4.6828905200142e-05,6.9461136784839e-06,6.73152211205217e-06,3.8115798962975e-06
"4198_317.092_5.17",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,2.26123776703537e-05,1.4798554596665e-05,1.74720422214256e-05,2.49795980482734e-05,1.71303411215958e-05,1.76867574394707e-05,1.73047077962256e-05,1.65252054580914e-05,1.69543173289381e-05,1.76415066671557e-05,1.62364101273813e-05,2.31293380172292e-05,2.06677928580997e-05,1.59359742594e-05,2.36174630010584e-05,2.90525621565264e-05,2.02556921532295e-05,1.57873520969479e-05,1.37270897446465e-05,1.15724804230001e-05,1.27592862057238e-05,1.30465083059327e-05,1.4018929394389e-05,1.43476390913172e-05,1.61545574493298e-05,1.64123949784713e-05,1.56855902635714e-05,1.50019242803549e-05,1.56920062642449e-05,1.51935899631831e-05,1.57019903903742e-05,2.15057159338205e-05,1.07099004531825e-05,1.54051607124023e-05,1.20491107099696e-05,1.00131371577811e-05,1.34696158747752e-05
"4199_387.193_5.177",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,4.30555991636603e-06,2.92151586187969e-06,3.00639419017203e-06,4.29452532642899e-06,2.95672292611229e-06,2.73750973233777e-06,3.11766286978731e-06,2.97189937835549e-06,3.01514914187577e-06,2.97042559248229e-06,3.01604194536981e-06,4.22240052733224e-06,4.11287667747037e-06,3.08687867207116e-06,0.000105994950324508,0.000115443303335452,5.04895147607392e-06,4.94111016114811e-06,3.51046234868182e-06,4.73023579490092e-06,3.49694267778686e-06,3.44077077008186e-06,3.66504879422454e-06,3.29074651830099e-06,2.94402522197156e-06,2.9737141352116e-06,3.03699776824265e-06,2.93108135972365e-06,2.86527218689725e-06,3.12583209446197e-06,2.68799838549031e-06,0.000120438064797682,3.40775375743023e-06,2.95365149068321e-06,3.31982859035243e-06,3.12119230845091e-06,2.43439413561742e-06
"4200_460.282_5.175",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,4.30555991636603e-06,2.92151586187969e-06,3.00639419017203e-06,4.29452532642899e-06,2.95672292611229e-06,2.73750973233777e-06,3.11766286978731e-06,2.97189937835549e-06,3.01514914187577e-06,2.97042559248229e-06,3.01604194536981e-06,4.22240052733224e-06,4.11287667747037e-06,3.08687867207116e-06,0.000109118332434512,0.000115031146775925,5.04895147607392e-06,4.94111016114811e-06,3.51046234868182e-06,4.73023579490092e-06,3.49694267778686e-06,3.44077077008186e-06,3.66504879422454e-06,3.29074651830099e-06,2.94402522197156e-06,2.9737141352116e-06,3.03699776824265e-06,2.93108135972365e-06,2.86527218689725e-06,3.12583209446197e-06,2.68799838549031e-06,0.000124879738931252,3.40775375743023e-06,2.95365149068321e-06,3.31982859035243e-06,3.12119230845091e-06,2.43439413561742e-06
"4202_285.242_5.18",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,4.30555991636603e-06,2.92151586187969e-06,3.00639419017203e-06,4.29452532642899e-06,2.95672292611229e-06,2.73750973233777e-06,3.11766286978731e-06,2.97189937835549e-06,3.01514914187577e-06,2.97042559248229e-06,3.01604194536981e-06,4.22240052733224e-06,4.11287667747037e-06,3.08687867207116e-06,4.37717721936171e-06,4.37537449381179e-06,4.52477619804236e-05,3.40502449936978e-05,2.34331359588359e-05,1.04993398919693e-05,2.90280292412442e-05,3.41940299886962e-05,1.40784869238922e-05,3.65805185034052e-05,2.94402522197156e-06,2.9737141352116e-06,3.03699776824265e-06,2.93108135972365e-06,2.86527218689725e-06,3.12583209446197e-06,2.68799838549031e-06,4.51947486525188e-06,3.15858054004413e-05,2.95365149068321e-06,4.26769986115421e-05,4.46928963455781e-05,2.47571031606673e-05
"4204_479.238_5.209",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,4.30555991636603e-06,2.92151586187969e-06,3.00639419017203e-06,4.29452532642899e-06,2.95672292611229e-06,2.73750973233777e-06,3.11766286978731e-06,2.97189937835549e-06,3.01514914187577e-06,2.97042559248229e-06,3.01604194536981e-06,4.22240052733224e-06,4.11287667747037e-06,3.08687867207116e-06,4.37717721936171e-06,4.37537449381179e-06,9.53474698013388e-06,8.72229996009221e-06,5.72490133479725e-06,7.47171830723327e-06,7.03371948832316e-06,3.44077077008186e-06,3.66504879422454e-06,1.13587823031971e-05,2.94402522197156e-06,2.9737141352116e-06,3.03699776824265e-06,2.93108135972365e-06,2.86527218689725e-06,3.12583209446197e-06,2.68799838549031e-06,4.51947486525188e-06,7.72634326816316e-06,2.95365149068321e-06,1.31959510501235e-05,1.09983134142402e-05,5.55644320524169e-06
"4207_358.331_5.185",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,4.30555991636603e-06,2.92151586187969e-06,3.00639419017203e-06,4.29452532642899e-06,2.95672292611229e-06,2.73750973233777e-06,3.11766286978731e-06,2.97189937835549e-06,3.01514914187577e-06,2.97042559248229e-06,3.01604194536981e-06,4.22240052733224e-06,4.11287667747037e-06,3.08687867207116e-06,2.54188794764068e-05,3.02017160437942e-05,5.04895147607392e-06,4.94111016114811e-06,3.51046234868182e-06,4.73023579490092e-06,3.49694267778686e-06,3.44077077008186e-06,3.66504879422454e-06,3.29074651830099e-06,2.94402522197156e-06,2.9737141352116e-06,3.03699776824265e-06,2.93108135972365e-06,2.86527218689725e-06,3.12583209446197e-06,2.68799838549031e-06,2.67451865877491e-05,3.40775375743023e-06,2.95365149068321e-06,3.31982859035243e-06,3.12119230845091e-06,2.43439413561742e-06
"4208_307.224_5.185",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,4.30555991636603e-06,2.92151586187969e-06,3.00639419017203e-06,4.29452532642899e-06,2.95672292611229e-06,2.73750973233777e-06,3.11766286978731e-06,2.97189937835549e-06,3.01514914187577e-06,2.97042559248229e-06,3.01604194536981e-06,4.22240052733224e-06,4.11287667747037e-06,3.08687867207116e-06,1.93322843766102e-05,1.83121865545532e-05,5.04895147607392e-06,4.94111016114811e-06,3.51046234868182e-06,4.73023579490092e-06,3.49694267778686e-06,3.44077077008186e-06,3.66504879422454e-06,3.29074651830099e-06,2.94402522197156e-06,2.9737141352116e-06,3.03699776824265e-06,2.93108135972365e-06,2.86527218689725e-06,3.12583209446197e-06,2.68799838549031e-06,1.64416719489844e-05,3.40775375743023e-06,2.95365149068321e-06,3.31982859035243e-06,3.12119230845091e-06,2.43439413561742e-06
"4209_423.322_5.186",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,4.30555991636603e-06,2.92151586187969e-06,3.00639419017203e-06,4.29452532642899e-06,2.95672292611229e-06,2.73750973233777e-06,3.11766286978731e-06,2.97189937835549e-06,3.01514914187577e-06,2.97042559248229e-06,3.01604194536981e-06,4.22240052733224e-06,4.11287667747037e-06,3.08687867207116e-06,0.000189465046634962,0.000224471001789123,5.04895147607392e-06,4.94111016114811e-06,3.51046234868182e-06,4.73023579490092e-06,3.49694267778686e-06,3.44077077008186e-06,3.66504879422454e-06,3.29074651830099e-06,2.94402522197156e-06,2.9737141352116e-06,3.03699776824265e-06,2.93108135972365e-06,2.86527218689725e-06,3.12583209446197e-06,2.68799838549031e-06,0.000240845743747359,3.40775375743023e-06,2.95365149068321e-06,3.31982859035243e-06,3.12119230845091e-06,2.43439413561742e-06
"4210_385.317_5.19",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,4.30555991636603e-06,5.00403148121443e-06,6.58133536108016e-06,6.52954979624127e-06,7.58174653656207e-06,5.81048543592845e-06,8.32016468415645e-06,4.87597739660108e-06,8.02942783155924e-06,8.41948440857576e-06,6.71280519849827e-06,5.55245400258655e-06,4.11287667747037e-06,5.15655131366747e-06,1.25392551808977e-05,1.30600693844735e-05,5.04895147607392e-06,4.94111016114811e-06,3.51046234868182e-06,4.73023579490092e-06,3.49694267778686e-06,3.44077077008186e-06,3.66504879422454e-06,3.29074651830099e-06,2.94402522197156e-06,4.45732743816858e-06,5.05846009449464e-06,2.93108135972365e-06,2.86527218689725e-06,3.47405734291091e-06,2.68799838549031e-06,1.42462560282618e-05,3.40775375743023e-06,3.89199386421029e-06,3.31982859035243e-06,3.12119230845091e-06,2.43439413561742e-06
"4217_288.217_5.198",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,2.12904747412356e-05,4.10000834944639e-05,6.48531275917611e-05,5.25556277934382e-05,5.71563315886024e-05,5.53187258435035e-05,7.74138340397218e-05,6.02653845560154e-05,8.70162835171918e-05,8.28309013200115e-05,5.00811666773241e-05,3.61930887104606e-05,1.25410095571001e-05,4.61567377699807e-05,0.000104535597579912,0.000100718861128113,5.04895147607392e-06,4.94111016114811e-06,3.51046234868182e-06,4.73023579490092e-06,3.49694267778686e-06,3.44077077008186e-06,3.66504879422454e-06,3.29074651830099e-06,1.8943329509038e-05,2.49745123328586e-05,4.13905216391398e-05,1.34157391709735e-05,2.21694318416995e-05,2.82150669263866e-05,6.4185561447815e-06,0.000109173663719762,3.40775375743023e-06,3.0749900193474e-05,3.31982859035243e-06,3.12119230845091e-06,2.43439413561742e-06
"4218_654.448_5.201",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,4.30555991636603e-06,2.92151586187969e-06,3.00639419017203e-06,4.29452532642899e-06,2.95672292611229e-06,2.73750973233777e-06,3.11766286978731e-06,2.97189937835549e-06,3.01514914187577e-06,2.97042559248229e-06,3.01604194536981e-06,4.22240052733224e-06,4.11287667747037e-06,3.08687867207116e-06,4.37717721936171e-06,4.37537449381179e-06,1.76416370761652e-05,4.94111016114811e-06,1.68074980841075e-05,4.73023579490092e-06,3.61892357826447e-06,5.84316698926183e-06,1.67312416502383e-05,4.00612676226565e-06,2.94402522197156e-06,2.9737141352116e-06,3.03699776824265e-06,2.93108135972365e-06,2.86527218689725e-06,3.12583209446197e-06,4.63692140820473e-06,4.51947486525188e-06,3.40775375743023e-06,2.95365149068321e-06,3.31982859035243e-06,3.12119230845091e-06,2.43439413561742e-06
"4219_520.29_5.245",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,4.30555991636603e-06,2.92151586187969e-06,3.00639419017203e-06,4.29452532642899e-06,2.95672292611229e-06,2.73750973233777e-06,3.11766286978731e-06,2.97189937835549e-06,3.01514914187577e-06,2.97042559248229e-06,3.01604194536981e-06,4.22240052733224e-06,4.11287667747037e-06,3.08687867207116e-06,9.13891177337706e-06,8.05854754792228e-06,5.04895147607392e-06,4.94111016114811e-06,3.51046234868182e-06,4.73023579490092e-06,3.49694267778686e-06,3.44077077008186e-06,3.66504879422454e-06,3.29074651830099e-06,2.94402522197156e-06,2.9737141352116e-06,3.03699776824265e-06,2.93108135972365e-06,2.86527218689725e-06,3.12583209446197e-06,2.68799838549031e-06,1.00940611002272e-05,3.40775375743023e-06,2.95365149068321e-06,3.31982859035243e-06,3.12119230845091e-06,2.43439413561742e-06
"4220_504.296_5.185",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,5.01659878487405e-06,3.48714491587348e-06,6.27551498128382e-06,4.77859336517491e-06,1.87579558538683e-05,3.28938209928188e-06,6.08598422433727e-06,3.74761798845316e-06,5.7443587045098e-06,6.1313819806485e-06,3.25333020667001e-06,4.22240052733224e-06,4.11287667747037e-06,3.08687867207116e-06,0.00122959162066545,0.00292899233182919,5.04895147607392e-06,4.94111016114811e-06,3.51046234868182e-06,4.73023579490092e-06,3.49694267778686e-06,3.44077077008186e-06,3.66504879422454e-06,3.29074651830099e-06,2.94402522197156e-06,2.9737141352116e-06,3.0469883296477e-06,2.93108135972365e-06,2.86527218689725e-06,3.12583209446197e-06,2.68799838549031e-06,0.00325898120459597,3.40775375743023e-06,3.24536371166257e-06,3.31982859035243e-06,3.12119230845091e-06,2.43439413561742e-06
"4221_368.279_5.223",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,4.30555991636603e-06,4.11456178063917e-06,4.28655691095916e-06,5.70504004727341e-06,4.8276659058003e-06,4.95536582818026e-06,4.45871015531624e-06,5.23195625476032e-06,6.71939837058346e-06,5.25599850504177e-06,3.78937640306113e-06,5.16080830252181e-06,4.11287667747037e-06,4.29613544109488e-06,1.67022866177896e-05,2.34154707023699e-05,5.04895147607392e-06,4.94111016114811e-06,3.51046234868182e-06,4.73023579490092e-06,3.49694267778686e-06,3.44077077008186e-06,3.66504879422454e-06,3.29074651830099e-06,3.00668910369904e-06,3.12842496898687e-06,3.52207993846303e-06,2.93108135972365e-06,3.27744874275049e-06,3.12583209446197e-06,2.68799838549031e-06,3.75033776790091e-05,3.40775375743023e-06,3.39465871638784e-06,3.31982859035243e-06,3.12119230845091e-06,2.43439413561742e-06
"4222_581.359_5.223",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,4.30555991636603e-06,2.92151586187969e-06,3.00639419017203e-06,4.29452532642899e-06,2.95672292611229e-06,2.73750973233777e-06,3.11766286978731e-06,2.97189937835549e-06,3.01514914187577e-06,2.97042559248229e-06,3.01604194536981e-06,4.22240052733224e-06,7.54268437186791e-06,3.08687867207116e-06,4.37717721936171e-06,4.37537449381179e-06,3.49708585489132e-05,8.26764330188444e-06,3.43797307225919e-05,4.73023579490092e-06,7.36118467762585e-06,1.66959610009434e-05,3.92375413650475e-05,7.78204317404805e-06,8.95406587724996e-06,2.9737141352116e-06,3.03699776824265e-06,2.93108135972365e-06,4.78484683280764e-06,3.12583209446197e-06,1.16519983545454e-05,4.51947486525188e-06,3.40775375743023e-06,2.95365149068321e-06,4.3839988516161e-06,3.12119230845091e-06,2.43439413561742e-06
"4223_563.348_5.199",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,4.30555991636603e-06,2.92151586187969e-06,3.00639419017203e-06,4.29452532642899e-06,2.95672292611229e-06,2.73750973233777e-06,3.11766286978731e-06,2.97189937835549e-06,3.01514914187577e-06,2.97042559248229e-06,3.01604194536981e-06,4.22240052733224e-06,1.47121978104012e-05,3.08687867207116e-06,4.37717721936171e-06,4.37537449381179e-06,8.58080645400582e-05,1.28130268252706e-05,5.01278223514756e-05,4.73023579490092e-06,1.27463922742252e-05,2.19170099566668e-05,5.21596586810474e-05,1.1458595206355e-05,1.20629604203418e-05,2.9737141352116e-06,3.03699776824265e-06,4.28978575845554e-06,1.34212909901775e-05,3.12583209446197e-06,1.88288948022044e-05,4.51947486525188e-06,3.40775375743023e-06,2.95365149068321e-06,5.50723067944661e-06,3.12119230845091e-06,2.43439413561742e-06
"4225_282.178_5.211",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,4.30555991636603e-06,2.92151586187969e-06,3.00639419017203e-06,4.29452532642899e-06,2.95672292611229e-06,2.73750973233777e-06,3.11766286978731e-06,2.97189937835549e-06,3.01514914187577e-06,2.97042559248229e-06,3.01604194536981e-06,4.22240052733224e-06,1.62339359704863e-05,3.08687867207116e-06,4.37717721936171e-06,4.37537449381179e-06,9.24878219802364e-05,2.54987144453659e-05,7.45256708360039e-05,4.73023579490092e-06,2.32953767114234e-05,3.59818923055545e-05,8.79229731949065e-05,2.02052211959476e-05,1.09845724243038e-05,2.9737141352116e-06,3.03699776824265e-06,4.40438636981506e-06,1.0972337678417e-05,3.12583209446197e-06,1.74258774144245e-05,4.51947486525188e-06,3.40775375743023e-06,2.95365149068321e-06,1.21812233151685e-05,3.12119230845091e-06,2.43439413561742e-06
"4226_603.34_5.215",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,4.30555991636603e-06,2.92151586187969e-06,3.00639419017203e-06,4.29452532642899e-06,2.95672292611229e-06,2.73750973233777e-06,3.11766286978731e-06,2.97189937835549e-06,3.01514914187577e-06,2.97042559248229e-06,3.01604194536981e-06,4.22240052733224e-06,4.11287667747037e-06,3.08687867207116e-06,4.37717721936171e-06,4.37537449381179e-06,1.80024480726742e-05,4.94111016114811e-06,1.80415169499905e-05,4.73023579490092e-06,3.69576420439999e-06,6.15075389738591e-06,2.08307281613872e-05,5.02555581914411e-06,3.00166487371985e-06,2.9737141352116e-06,3.03699776824265e-06,2.93108135972365e-06,3.5545831792354e-06,3.12583209446197e-06,5.68372447908495e-06,4.51947486525188e-06,3.40775375743023e-06,2.95365149068321e-06,3.31982859035243e-06,3.12119230845091e-06,2.43439413561742e-06
"4229_337.2_5.211",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,1.34147104727326e-05,9.64310310494486e-06,1.13744146104494e-05,1.32891463441361e-05,1.03579978786118e-05,9.42901353710137e-06,1.03081011036294e-05,1.06003610431671e-05,1.05029878142836e-05,1.0666765175181e-05,1.13826135784409e-05,1.25929227623112e-05,1.31109531354471e-05,9.90428792417804e-06,4.37717721936171e-06,4.37537449381179e-06,8.12925081081605e-06,4.94111016114811e-06,4.07609570839875e-06,4.73023579490092e-06,5.22499506567537e-06,3.44077077008186e-06,4.90407858518507e-06,3.62447356569333e-06,7.77308024387598e-06,1.2972598924659e-05,9.73087067740674e-06,9.32254709449599e-06,5.10351082565669e-06,8.91907881349652e-06,9.13677488386757e-06,4.51947486525188e-06,3.40775375743023e-06,9.72497753107022e-06,3.31982859035243e-06,3.12119230845091e-06,2.74181150851542e-06
"4231_469.161_5.211",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,4.30555991636603e-06,2.92151586187969e-06,3.00639419017203e-06,4.29452532642899e-06,5.7958851040806e-06,2.73750973233777e-06,3.11766286978731e-06,2.97189937835549e-06,3.01514914187577e-06,2.97042559248229e-06,3.01604194536981e-06,4.22240052733224e-06,4.11287667747037e-06,3.08687867207116e-06,9.92590998949415e-05,8.54962466347402e-05,5.04895147607392e-06,4.94111016114811e-06,3.51046234868182e-06,4.73023579490092e-06,3.49694267778686e-06,3.44077077008186e-06,3.66504879422454e-06,3.29074651830099e-06,2.94402522197156e-06,2.9737141352116e-06,3.03699776824265e-06,2.93108135972365e-06,2.86527218689725e-06,3.12583209446197e-06,2.68799838549031e-06,0.000230935469024644,3.40775375743023e-06,2.95365149068321e-06,3.31982859035243e-06,3.12119230845091e-06,2.43439413561742e-06
"4232_453.19_5.18",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,4.30555991636603e-06,2.92151586187969e-06,1.36330189378053e-05,4.29452532642899e-06,2.1036427267625e-05,2.73750973233777e-06,3.11766286978731e-06,2.97189937835549e-06,3.01514914187577e-06,2.97042559248229e-06,3.01604194536981e-06,4.22240052733224e-06,4.11287667747037e-06,3.08687867207116e-06,0.00104638176483967,0.000995294063936753,5.04895147607392e-06,4.94111016114811e-06,3.51046234868182e-06,4.73023579490092e-06,3.49694267778686e-06,3.44077077008186e-06,3.66504879422454e-06,3.29074651830099e-06,2.94402522197156e-06,2.9737141352116e-06,3.03699776824265e-06,2.93108135972365e-06,2.86527218689725e-06,3.12583209446197e-06,2.68799838549031e-06,0.00175055270504838,3.40775375743023e-06,2.95365149068321e-06,3.31982859035243e-06,3.12119230845091e-06,2.43439413561742e-06
"4234_426.261_5.167",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,4.30555991636603e-06,2.92151586187969e-06,3.69533640135755e-06,4.29452532642899e-06,3.43731735383526e-06,2.73750973233777e-06,3.11766286978731e-06,4.09094315246687e-06,4.19148484030391e-06,3.00596563833639e-06,3.01604194536981e-06,4.22240052733224e-06,7.04670497226387e-06,3.08687867207116e-06,4.37717721936171e-06,4.37537449381179e-06,9.0475440770961e-05,4.86921346581869e-05,4.53251724215776e-05,3.28599821746312e-05,4.24290229994661e-05,4.0486572969675e-05,4.61331009975851e-05,3.47335795926733e-05,2.94402522197156e-06,3.22988499996446e-06,3.03699776824265e-06,2.93108135972365e-06,2.86527218689725e-06,3.12583209446197e-06,3.86338777616292e-06,5.32800171820753e-06,3.30241163726919e-05,2.95365149068321e-06,3.83151475829306e-05,7.09407976087492e-05,3.65973246124371e-05
"4236_297.133_5.181",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,4.30555991636603e-06,2.92151586187969e-06,3.03397797661172e-06,4.29452532642899e-06,2.0429620733038e-05,2.73750973233777e-06,3.11766286978731e-06,2.97189937835549e-06,3.01514914187577e-06,2.97042559248229e-06,3.01604194536981e-06,4.22240052733224e-06,4.11287667747037e-06,3.08687867207116e-06,0.00141851551755491,0.00148610291768004,5.04895147607392e-06,4.94111016114811e-06,3.51046234868182e-06,4.73023579490092e-06,3.49694267778686e-06,3.44077077008186e-06,3.66504879422454e-06,3.29074651830099e-06,2.94402522197156e-06,2.9737141352116e-06,3.03699776824265e-06,2.93108135972365e-06,2.86527218689725e-06,3.12583209446197e-06,2.68799838549031e-06,0.00382744101716341,3.40775375743023e-06,2.95365149068321e-06,3.31982859035243e-06,3.12119230845091e-06,2.43439413561742e-06
"4237_294.136_5.21",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,4.30555991636603e-06,0.00158798498185441,0.00153703172268021,4.29452532642899e-06,0.0015929355755965,0.00168332388315062,0.0015750830183587,0.00153860896839115,0.00158596932931281,0.00149364175351519,0.00159139539190017,4.22240052733224e-06,4.11287667747037e-06,0.00147743087005012,4.37717721936171e-06,4.37537449381179e-06,5.04895147607392e-06,4.94111016114811e-06,0.00175927202784105,4.73023579490092e-06,0.00179764229002143,0.00186137832215244,0.00181165814347526,0.00175560846159062,0.00162229321615018,0.00156335045482763,0.00153330203057187,0.00156103555961793,0.00151069452255959,0.00151837260787937,0.00178617492715831,4.51947486525188e-06,0.00193236360109342,0.00150247247534849,0.00187195049547447,0.0019677546963247,0.0021353608781782
"4238_296.133_5.212",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,4.30555991636603e-06,0.000498583135279288,0.000490301780016423,4.29452532642899e-06,0.000498620733617037,0.000525413891971363,0.000495461781381443,0.000487722068589226,0.000502062683560645,0.000472362346554282,0.000500493580862497,4.22240052733224e-06,4.11287667747037e-06,0.000462563850987549,4.37717721936171e-06,4.37537449381179e-06,5.04895147607392e-06,4.94111016114811e-06,0.000558360895384735,4.73023579490092e-06,0.00056682622638835,0.000591907134263613,0.000574100016557924,0.000560782702667142,0.000512132379029292,0.000495682802886589,0.000481838929175661,0.000495071440699655,0.000476380640722427,0.000475451677777925,0.00056558162609034,4.51947486525188e-06,0.000609645934673723,0.000473072806661094,0.000594385337203486,0.00062097269668224,0.000676420974303326
"4239_427.174_5.218",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,4.30555991636603e-06,2.92151586187969e-06,3.00639419017203e-06,4.29452532642899e-06,2.95672292611229e-06,2.73750973233777e-06,3.11766286978731e-06,2.97189937835549e-06,3.01514914187577e-06,2.97042559248229e-06,3.01604194536981e-06,4.22240052733224e-06,4.11287667747037e-06,3.08687867207116e-06,1.24422831549376e-05,1.5527260689242e-05,5.04895147607392e-06,4.94111016114811e-06,3.51046234868182e-06,4.73023579490092e-06,3.49694267778686e-06,3.44077077008186e-06,3.66504879422454e-06,3.29074651830099e-06,2.94402522197156e-06,2.9737141352116e-06,3.03699776824265e-06,2.93108135972365e-06,2.86527218689725e-06,3.12583209446197e-06,2.68799838549031e-06,1.46657103386182e-05,3.40775375743023e-06,2.95365149068321e-06,3.31982859035243e-06,3.12119230845091e-06,2.43439413561742e-06
"4240_286.274_5.212",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,0.000487691046111905,0.000414107496375427,0.000562615171810519,0.00060983445590241,0.000512180487927327,0.000373776278722176,0.000559151180007098,0.000491989261552189,0.000502082699155055,0.000549544903946624,0.000516370887389194,0.000519594605233764,0.000375383368302326,0.000425049299731163,4.37717721936171e-06,4.37537449381179e-06,0.000149368617525574,0.000131683708429271,8.25601739559546e-05,0.000115587921304635,8.04992490201705e-05,7.53800058563391e-05,9.08711672515246e-05,7.70665921417542e-05,0.000258086126182511,0.00046937692967733,0.000409627130050313,0.000339162631200377,0.000345477660383255,0.000346263344752267,0.000239520370038691,4.51947486525188e-06,7.47711756811165e-05,0.000375465338351094,0.000103558156529159,8.83089316178318e-05,8.26232012159702e-05
"4241_297.137_5.204",1.85627871611954e-05,2.69261740592409e-05,2.07135730427848e-05,4.30555991636603e-06,8.2526314463454e-05,8.42585958072897e-05,4.29452532642899e-06,0.000148933054396158,0.00017472451715414,8.33271605048685e-05,8.06449959387463e-05,8.13048176399111e-05,7.81974112623697e-05,8.33767216901919e-05,4.22240052733224e-06,4.11287667747037e-06,7.69264673245957e-05,4.37717721936171e-06,4.37537449381179e-06,5.04895147607392e-06,4.94111016114811e-06,9.15971871952717e-05,4.73023579490092e-06,9.44584387712483e-05,9.77982445674115e-05,9.37949536013559e-05,9.11694507222735e-05,8.37255757513443e-05,8.10755166887351e-05,8.1446965801386e-05,8.31003515902604e-05,7.86249860909648e-05,0.000138794614321927,9.19449690124223e-05,4.51947486525188e-06,0.000101322581402183,7.91487542960861e-05,9.65104319419855e-05,0.000103380896606125,0.000114657513879515
